asáápo'pinááttsiyi,asáápo'pinááttsi,asáápo'pinááttsi,asáápo'pinááttsi,NI,,"pers, elsewhere assumed"
a'síítahtaayi,a'síítahtaa,a'síítahtaa,a'síítahtaa,NI,,pers assumed
a'síítsiksáápiooyisi,a'síítsiksáápiooyis2,a'síítsiksáápiooyis2,a'síítsiksáápiooyis2,NI,,pers assumed
a'sííya'tsisi,a'sííya'tsis2,a'sííya'tsis2,a'sííya'tsis2,NI,,"pers, elsewhere assumed"
asóka'simi,asóka'sim2,%^SPi2sóka'sim2,i2sóka'sim2,NI,,
asonnopa'tsisi,asonnopa'tsis2,asonnopa'tsis2,asonnopa'tsis2,NI,,"pers, elsewhere assumed"
asóópa'tsisi,asóópa'tsis2,%^SPi2sóópa'tsis2,i2sóópa'tsis2,NI,,cf soopa'tsis?
asoyááhkoinnimaani,asoyááhkoinnimaan,%^SPi2soyááhkoinnimaan,i2soyááhkoinnimaan,NI,,"i2, elsewhere assumed"
asoyínnáápiooyisi,asoyínnáápiooyis,i2soyínnáápiooyis,i2soyínnáápiooyis,NI,,"i2, elsewhere assumed"
asoyínni,asoyínn,%^SPi2soyínn,i2soyínn,NI,,
astotoohsini,astotoohsin2,i2stotoohsin2,i2stotoohsin2,NI,,i2 assumed; cf istotoohsin
ataksáakssini,ataksáakssin2,ataksáakssin2,ataksáakssin2,NI,,pers assumed
atonááni,atonáán,atonáán,atonáán,NI,,verb a ~ o?
atotááni,atotáán,atotáán,atotáán,NI,,verb a ~ o?
atowáa'tsisi,atowáa'tsis2,otowáa'tsis2,otowáa'tsis2,NI,,elsewhere assumed
atsíínaimoyi,atsíínaimo,atsíínaimo,atsíínaimo,NI,,"pers, elsewhere assumed"
atsikini,atsikin2,%^SPatsikin2,itsikin2,NI,,f
atsinayíyi,atsinayí,otsinayí,otsinayí,NI,,pers assumed
atsinikíísinaakssini,atsinikíísinaakssin2,i2tsinikíísinaakssin2,i2tsinikíísinaakssin2,NI,,"i2, elsewhere assumed"
atsiníkssini,atsiníkssin2,i2tsiníkssin2,i2tsiníkssin2,NI,,"i2, elsewhere assumed"
atsipíisi,atsipíis2,atsipíis2,atsipíis2,NI,,cf otsipiiis
atsistoohkinnssini,atsistoohkinnssin2,atsistoohkinnssin2,atsistoohkinnssin2,NI,,SP cf atsis?
atsówa'sskoyi,atsówa'ssko,atsówa'ssko,atsówa'ssko,NI,,"pers, elsewhere assumed"
áwaanataapistsissksiyi,áwaanataapistsisskitsi,áwaanataapistsisskitsi,áwaanataapistsisskitsi,NI,,"pers, elsewhere assumed"
awaatakoyiyi,awaatakoyi,awaatakoyi,awaatakoyi,NI,,"pers, elsewhere assumed"
awahkáa'tsisi,awahkáa'tsis2,awahkáa'tsis2,awahkáa'tsis2,NI,,elsewhere assumed
awahkáóótsiiyssini,awahkáóótsiiyssin2,awahkáóótsiiyssin2,awahkáóótsiiyssin2,NI,,"n2, pers assumed"
awahsini,awahsin2,awahsin2,awahsin2,NI,,elsewhere assumed
awáí'sstaakssini,awáí'sstaakssin2,awáí'sstaakssin2,awáí'sstaakssin2,NI,,"n2, pers, elsewhere assumed"
áwákaasiistotoohsini,áwákaasiistotoohsin2,áwákaasiistotoohsin2,áwákaasiistotoohsin2,NI,,elsewhere assumed
awáksipistaani,awáksipistaan,awáksipistaan,awáksipistaan,NI,,elsewhere assumed
awápahkiaana'kimaa'tsisi,awápahkiaana'kimaa'tsis2,awápahkiaana'kimaa'tsis2,awápahkiaana'kimaa'tsis2,NI,,elsewhere assumed
awápistaani,awápistaan,awápistaan,awápistaan,NI,,elsewhere assumed
awapokiyi,awapoki,awapoki,awapoki,NI,,"pers, elsewhere assumed"
awatsimaani,awatsimaan,awatsimaan,awatsimaan,NI,,"pers, elsewhere assumed"
awayiisoonii'pi,awayiisoonii'p,ayiisoonii'p,ayiisoonii'p,NI,,elsewhere assumed
awóí'sstaakssini,awóí'sstaakssin2,awóí'sstaakssin2,awóí'sstaakssin2,NI,,"n2, pers, elsewhere assumed"
awó'taani,awó'taan,awó'taan,awó'taan,NI,,
ihtakssini,ihtakssin2,ihtakssin2,ihtakssin2,NI,,
ihtátsikiisapo'piyi,ihtátsikiisapo'pi,ihtátsikiisapo'pi,ihtátsikiisapo'pi,NI,,cf tatsiki
iihpáíksksisttsikaahkiaakio'pi,iihpáíksksisttsikaahkiaakio'p,,ohpáíksksisttsikaahkiaakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihpáíksksisttsikaahkiaakio'pi,,%^SPomohpáíksksisttsikaahkiaakssp,ohpáíksksisttsikaahkiaakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihpáókoopihkao'pi,iihpáókoopihkao'p,,ohpáókoopihkao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihpáókoopihkao'pi,,%^SPomohpáókoopihkahp,ohpáókoopihkahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáíkkowao'pi,iihtáíkkowao'p,,ohtáíkkowao'p,NI,"""@R.person.NULL@""",elsewhere assumed
iihtáíkkowao'pi,,%^SPomohtáíkkowahp,ohtáíkkowahp,NI,"""@D.person.NULL@""",elsewhere assumed
iihtáíksisiststao'pi,iihtáíksisiststao'p,,ohtáíksisiststao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáíksisiststao'pi,,%^SPomohtáíksisiststahp,ohtáíksisiststahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáínao'so'pi,iihtáínao'so'p,,ohtáínao'so'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáínao'so'pi,,%^SPomohtáínao'ssp,ohtáínao'ssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáípsstomaahkao'pi,iihtáípsstomaahkao'p,,ohtáípsstomaahkao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáípsstomaahkao'pi,,%^SPomohtáípsstomaahkahp,ohtáípsstomaahkahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáísaipsskaahpi,iihtáísaipsskaahp,%^SPomohtáísaipsskaahp,ohtáísaipsskaahp,NI,,?
iihtáísaisi'toyihpiyi,iihtáísaisi'toyihpi,%^SPomohtáísaisi'toyihpi,ohtáísaisi'toyihpi,NI,,?
iihtáísapiipommao'pi,iihtáísapiipommao'p,,ohtáísapiipommao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáísapiipommao'pi,,%^SPomohtáísapiipommahp,ohtáísapiipommahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáísikkonnikipsso'pi,iihtáísikkonnikipsso'p,,ohtáísikkonnikipsso'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáísikkonnikipsso'pi,,%^SPomohtáísikkonnikipssp,ohtáísikkonnikipssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáísikksinipsso'pi,iihtáísikksinipsso'p,,ohtáísikksinipsso'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáísikksinipsso'pi,,%^SPomohtáísikksinipssp,ohtáísikksinipssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáísínaakio'pi,iihtáísínaakio'p,,ohtáísínaakio'p,NI,"""@R.person.NULL@""",?
iihtáísínaakio'pi,,%^SPomohtáísínaakssp,ohtáísínaakssp,NI,"""@D.person.NULL@""",?
iihtáísokamisáóo'pi,iihtáísokamisáóo'p,,ohtáísokamisáóo'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáísokamisáóo'pi,,%^SPomohtáísokamisáóhp,ohtáísokamisáóhp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáísoksistawa'sao'pi,iihtáísoksistawa'sao'p,,ohtáísoksistawa'sao'p,NI,"""@R.person.NULL@""",
iihtáísoksistawa'sao'pi,,%^SPomohtáísoksistawa'ssp,ohtáísoksistawa'ssp,NI,"""@D.person.NULL@""",
iihtáísskskaakio'pi,iihtáísskskaakio'p,,ohtáísskskaakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáísskskaakio'pi,,%^SPomohtáísskskaakssp,ohtáísskskaakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáísttsikááhkimao'pi,iihtáísttsikááhkimao'p,,ohtáísttsikááhkimao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáísttsikááhkimao'pi,,%^SPomohtáísttsikááhkimahp,ohtáísttsikááhkimahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáítsiimooyao'pi,iihtáítsiimooyao'p,,ohtáítsiimooyao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáítsiimooyao'pi,,%^SPomohtáítsiimooyahp,ohtáítsiimooyahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáítsiiyimio'so'pi,iihtáítsiiyimio'so'p,,ohtáítsiiyimio'so'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáítsiiyimio'so'pi,,%^SPomohtáítsiiyimio'ssp,ohtáítsiiyimio'ssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáítsinikio'pi,iihtáítsinikio'p,,ohtáítsinikio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáítsinikio'pi,,%^SPomohtáítsinikssp,ohtáítsinikssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáóhkomatakio'pi,iihtáóhkomatakio'p,,ohtáóhkomatakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáóhkomatakio'pi,,%^SPomohtáóhkomatakssp,ohtáóhkomatakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáóhpakóyi'sakio'pi,iihtáóhpakóyi'sakio'p,,ohtáóhpakóyi'sakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáóhpakóyi'sakio'pi,,%^SPomohtáóhpakóyi'sakssp,ohtáóhpakóyi'sakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáókoopsskao'pi,iihtáókoopsskao'p,,ohtáókoopsskao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáókoopsskao'pi,,%^SPomohtáókoopsskahp,ohtáókoopsskahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáókspainnakio'pi,iihtáókspainnakio'p,,ohtáókspainnakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáókspainnakio'pi,,%^SPomohtáókspainnakssp,ohtáókspainnakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáómaitsimihkio'pi,iihtáómaitsimihkio'p,,ohtáómaitsimihkio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáómaitsimihkio'pi,,%^SPomohtáómaitsimihkssp,ohtáómaitsimihkssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáómatskapatakio'pi,iihtáómatskapatakio'p,,ohtáómatskapatakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáómatskapatakio'pi,,%^SPomohtáómatskapatakssp,ohtáómatskapatakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtá'paisskootsiiyo'pi,iihtá'paisskootsiiyo'p,,ohtá'paisskootsiiyo'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtá'paisskootsiiyo'pi,,%^SPomohtá'paisskootsiiyihp,ohtá'paisskootsiiyihp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtawáákomímmotsiiyo'pi,iihtawáákomímmotsiiyo'p,,ohtawáákomímmotsiiyo'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtawáákomímmotsiiyo'pi,,%^SPomohtawáákomímmotsiiyihp,ohtawáákomímmotsiiyihp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtawá'siiyo'pi,iihtawá'siiyo'p,,ohtawá'siiyo'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtawá'siiyo'pi,,%^SPomohtawá'siiyihp,ohtawá'siiyihp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáyaahkoi'sstaakio'pi,iihtáyaahkoi'sstaakio'p,,ohtáyaahkoi'sstaakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáyaahkoi'sstaakio'pi,,%^SPomohtáyaahkoi'sstaakssp,ohtáyaahkoi'sstaakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáyaakohkimmao'pi,iihtáyaakohkimmao'p,,ohtáyaakohkimmao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáyaakohkimmao'pi,,%^SPomohtáyaakohkimmahp,ohtáyaakohkimmahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iihtáyo'kimao'pi,iihtáyo'kimao'p,,ohtáyo'kimao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iihtáyo'kimao'pi,,%^SPomohtáyo'kimahp,ohtáyo'kimahp,NI,"""@D.person.NULL@""",iiit>iit
iiitáíhtsootsiiyo'pi,iiitáíhtsootsiiyo'p,,iiitáíhtsootsiiyo'p,NI,"""@R.person.NULL@""",iiit>iit
iiitáíhtsootsiiyo'pi,,iiitáíhtsootsiiyihp,iiitáíhtsootsiiyihp,NI,"""@D.person.NULL@""",
íikaitaissksinima'tstohkio'pi,íikaitaissksinima'tstohkio'p,,íikaitaissksinima'tstohkio'p,NI,"""@R.person.NULL@""",
íikaitaissksinima'tstohkio'pi,,íikaitaissksinima'tstohkssp,íikaitaissksinima'tstohkssp,NI,"""@D.person.NULL@""",
ííkaitaisttsinao'pi,ííkaitaisttsinao'p,,ííkaitaisttsinao'p,NI,"""@R.person.NULL@""",
ííkaitaisttsinao'pi,,ííkaitaisttsinahp,ííkaitaisttsinahp,NI,"""@D.person.NULL@""",
iimatáípakkihkaayi,iimatáípakkihkaa,omatáípakkihkaa,omatáípakkihkaa,NI,,"cf omat; pers, elsewhere assumed"
iimatotsiinaimoyi,iimatotsiinaimo,omatotsiinaimo,omatotsiinaimo,NI,,"cf omat; pers, elsewhere assumed"
iimíkihta'tsskaani,iimíkihta'tsskaan,iimíkihta'tsskaan,iimíkihta'tsskaan,NI,,"pers, elsewhere assumed"
iimitaohkatsiyi,iimitaohkatsi,iimitaohkatsi,iimitaohkatsi,NI,,"pers, elsewhere assumed"
iináni,iinán,iinán,iinán,NI,,"pers, elsewhere assumed"
iiniipasskaani,iiniipasskaan,iniipasskaan,iniipasskaan,NI,,"cf iinii; pers, elsewhere assumed"
iinió'tokaani,iinió'tokaan,inió'tokaan,inió'tokaan,NI,,"cf iinii; pers, elsewhere assumed"
iitáíhkssakio'pi,iitáíhkssakio'p,,iitáíhkssakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáíhkssakio'pi,,itáíhkssakssp,itáíhkssakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáíhtsiiyo'pi,iitáíhtsiiyo'p,,itáíhtsiiyo'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáíhtsiiyo'pi,,itáíhtsiiyihp,itáíhtsiiyihp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáí'nssimao'pi,iitáí'nssimao'p,,itáí'nssimao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáí'nssimao'pi,,itáí'nssimahp,itáí'nssimahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáípa'ksiksini'kaayiyi,iitáípa'ksiksini'kaayi,,itáípa'ksiksini'kaayi,NI,,phrasal
iitáí'poyo'pi,iitáí'poyo'p,,itáí'poyo'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáí'poyo'pi,,itáí'poyihp,itáí'poyihp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáísaipoyiyi,iitáísaipoyi,itáísaipoyi,itáísaipoyi,NI,,proper
iitáísapa'soyinnimao'pi,iitáísapa'soyinnimao'p,,itáísapa'soyinnimao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáísapa'soyinnimao'pi,,itáísapa'soyinnimahp,itáísapa'soyinnimahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáísapayi'sipisao'pi,iitáísapayi'sipisao'p,,itáísapayi'sipisao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáísapayi'sipisao'pi,,itáísapayi'sipisahp,itáísapayi'sipisahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáísápiooyááttstao'pi,iitáísápiooyááttstao'p,,itáísápiooyááttstao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáísápiooyááttstao'pi,,itáísápiooyááttstahp,itáísápiooyááttstahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáísapssáakio'pi,iitáísapssáakio'p,,itáísapssáakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáísapssáakio'pi,,itáísapssáakssp,itáísapssáakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáísapssítsimao'pi,iitáísapssítsimao'p,,itáísapssítsimao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáísapssítsimao'pi,,itáísapssítsimahp ,itáísapssítsimahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáísátsaakio'pi,iitáísátsaakio'p,,itáísátsaakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáísátsaakio'pi,,itáísátsaakssp,itáísátsaakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáísííkaaso'pi,iitáísííkaaso'p,,itáísííkaaso'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáísííkaaso'pi,,itáísííkaassp,itáísííkaassp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáísiiyiso'pi,iitáísiiyiso'p,,itáísiiyiso'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáísiiyiso'pi,,itáísiiyissp,itáísiiyissp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáísokihtakio'pi,iitáísokihtakio'p,,itáísokihtakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáísokihtakio'pi,,itáísokihtakssp,itáísokihtakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáísokinakio'pi,iitáísokinakio'p,,itáísokinakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáísokinakio'pi,,itáísokinakssp,itáísokinakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáísokohko'so'pi,iitáísokohko'so'p,,itáísokohko'so'p,NI,"""@R.person.NULL@""",elsewhere assumed
iitáísokohko'so'pi,,itáísokohko'ssp,itáísokohko'ssp,NI,"""@D.person.NULL@""",elsewhere assumed
iitáísootsi'kao'pi,iitáísootsi'kao'p,,itáísootsi'kao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáísootsi'kao'pi,,itáísootsi'kahp,itáísootsi'kahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáísooyo'pi,iitáísooyo'p,,itáísooyo'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáísooyo'pi,,itáísooyihp,itáísooyihp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáíssáakio'pi,iitáíssáakio'p,,itáíssáakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáíssáakio'pi,,itáíssáakssp,itáíssáakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáíssiiststakio'pi,iitáíssiiststakio'p,,itáíssiiststakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáíssiiststakio'pi,,itáíssiiststakssp,itáíssiiststakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáíssksinima'tstohkio'pi,iitáíssksinima'tstohkio'p,,itáíssksinima'tstohkio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáíssksinima'tstohkio'pi,,itáíssksinima'tstohkssp,itáíssksinima'tstohkssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáísttsinao'pi,iitáísttsinao'p,,itáísttsinao'p,NI,"""@R.person.NULL@""",proper
iitáísttsinao'pi,,itáísttsinahp,itáísttsinahp,NI,"""@D.person.NULL@""",proper
iitáítsiiyiiso'pi,iitáítsiiyiiso'p,,itáítsiiyiiso'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáítsiiyiiso'pi,,itáítsiiyiissp,itáítsiiyiissp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáí'tssksoyo'pi,iitáí'tssksoyo'p,,itáí'tssksoyo'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáí'tssksoyo'pi,,itáí'tssksoyihp,itáí'tssksoyihp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáóhkanaikokotoyiyi,iitáóhkanaikokotoyi,itáóhkanaikokotoyi,itáóhkanaikokotoyi,NI,,phrasal
iitáóhkanáóo'pi,iitáóhkanáóo'p,,itáóhkanáóo'p,NI,"""@R.person.NULL@""",proper
iitáóhkanáóo'pi,,itáóhkanáóhp,itáóhkanáóhp,NI,"""@D.person.NULL@""",proper
iitáóhkohtao'pi,iitáóhkohtao'p,,itáóhkohtao'p,NI,"""@R.person.NULL@""",proper
iitáóhkohtao'pi,,itáóhkohtahp,itáóhkohtahp,NI,"""@D.person.NULL@""",proper
iitáóhpommao'pi,iitáóhpommao'p,,itáóhpommao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáóhpommao'pi,,itáóhpommahp,itáóhpommahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáóhpomootsiiyo'pi,iitáóhpommootsiiyo'p,,itáóhpommootsiiyo'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáóhpomootsiiyo'pi,,itáóhpommootsiiyihp,itáóhpommootsiiyihp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáókakihtsimao'pi,iitáókakihtsimao'p,,itáókakihtsimao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáókakihtsimao'pi,,itáókakihtsimahp,itáókakihtsimahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáómatapapitsitsisskoyi,iitáómatapapitsitsissko,itáómatapapitsitsissko,itáómatapapitsitsissko,NI,,proper
iitáómiiyáóo'pi,iitáómiiyáóo'p,,itáómiiyáóo'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáómiiyáóo'pi,,itáómiiyáóhp,itáómiiyáóhp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáópaoo'payi,iitáópaoo'pa,itáópaoo'pa,itáópaoo'pa,NI,,"pers, elsewhere assumed"
iitáópiaapikksso'pi,iitáópiaapikksso'p,,itáópiaapikksso'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáópiaapikksso'pi,,itáópiaapikksssp,itáópiaapikksssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáó'tsstoyiiyi,iitáó'tsstoyii,itáó'tsstoyii,itáó'tsstoyii,NI,,"pers, elsewhere assumed"
iitawááhkiitao'piyi,iitawááhkiitao'pi,,itawááhkitao'pi,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitawááhkiitao'piyi,,itawááhkitahpi,itawááhkitahpi,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitawáánao'kso'kii'pi,iitawáánao'kso'kii'p,itawáánao'kso'kii'p,itawáánao'kso'kii'p,NI,,proper
iitáwaatsímoyihkao'pi,iitáwaatsímoyihkao'p,,itáwaatsímoyihkao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáwaatsímoyihkao'pi,,itáwaatsímoyihkahp,itáwaatsímoyihkahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitawááwao'píniisao'pi,iitawááwao'píniisao'p,,itawááwao'píniisao'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitawááwao'píniisao'pi,,itawááwahpíniisahp,itawááwahpíniisahp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitáyaakihtsootsspi,iitáyaakihtsootssp,itáyaakihtsootssp,itáyaakihtsootssp,NI,,"pers, elsewhere assumed"
iitáyiitsimaahkao'pi,iitáyiitsimaahkao'p,,itáyitsimaahkao'p,NI,"""@R.person.NULL@""",proper
iitáyiitsimaahkao'pi,,itáyitsimaahkahp,itáyitsimaahkahp,NI,"""@D.person.NULL@""",proper
iitáyo'kiaakio'pi,iitáyo'kiaakio'p,,itáyo'kiaakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitáyo'kiaakio'pi,,itáyo'kiaakssp,itáyo'kiaakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitopóniaakio'pi,iitopóniaakio'p,,itopóniaakio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitopóniaakio'pi,,itopóniaakssp,itopóniaakssp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitsimaahkaani,iitsimaahkaan,itsimaahkaan,itsimaahkaan,NI,,elsewhere assumed
iitsimaani,iitsimaan,iitsimaan,iitsimaan,NI,,cf iitsimaahkaan
iitsimaisskinsimaani,iitsimaisskinitsimaan,iitsimaisskinitsimaan,iitsimaisskinitsimaan,NI,,cf iitsimaahkaan
iitsínnisi'yiyi,iitsínnisi'yi,iitsínnisi'yi,iitsínnisi'yi,NI,,phrasal
iitsittsimaani,iitsittsimaan,iitsittsimaan,iitsittsimaan,NI,,"pers, elsewhere assumed"
iitssíkohksimio'pi,iitssíkohkitsimio'p,,itssíkohkitsimio'p,NI,"""@R.person.NULL@""","pers, elsewhere assumed"
iitssíkohksimio'pi,,itssíkohkitsimihp,itssíkohkitsimihp,NI,"""@D.person.NULL@""","pers, elsewhere assumed"
iitsskonnikisi,iitsskonnikis2,iitsskonnikis2,iitsskonnikis2,NI,,"pers, elsewhere assumed"
iitssksííststaani,iitssksííststaan,itssksííststaan,itssksííststaan,NI,,"pers, elsewhere assumed"
iiyiksíkoyiitahtaayi,iiyiksíkoyiitahtaa,iiyiksíkoyiitahtaa,iiyiksíkoyiitahtaa,NI,,proper
ikawahkoyi,i2kawahko,i2kawahko,i2kawahko,NI,,cf ikawaahkomo
ikkahsánissini,i2kkahsánissin2,i2kkahsánissin2,i2kkahsánissin2,NI,,cf ikkahsanii; n2 assumed
ikkatsimaanisi'yiyi,i2kkatsimaanisi'yi,i2kkatsimaanisi'yi,i2kkatsimaanisi'yi,NI,,pers assumed
ikkihkimikoyi,ikkihkimiko,ikkihkimiko,ikkihkimiko,NI,,i2 unknown
ikkítstakssini,i2kkítstakssin2,i2kkítstakssin2,i2kkítstakssin2,NI,,cf ikkitstaki
ikkstóttsiimsskaani,i2kkstóttsiimsskaan,i2kkstóttsiimsskaan,i2kkstóttsiimsskaan,NI,,cf ikkstsii
ikkstóttsisi,i2kkstóttsis2,i2kkstóttsis2,i2kkstóttsis2,NI,,cf ikkstsii
ikkstsiksisi,i2kkstsiksis2,i2kkstsiksis2,i2kkstsiksis2,NI,,cf ikkstsii
iksíkkáaa'siyi,i2ksíkkáaa'si,i2ksíkkáaa'si,i2ksíkkáaa'si,NI,,pers assumed
iksíkkáaa'siyi,,iksíkkáaa'si,iksíkkáaa'si,NI,,pers assumed
i'ksino'takkssini,i2'ksino'takkssin2,i2'ksino'takkssin2,i2'ksino'takkssin2,NI,,cf i'ksino'taki
